,0,1,2,3,4,5,6,7,8,9
0,-1.9767499466194494e-05,0.5507734385157916,0.7223245189306449,0.8198989165102828,0.7493425852425455,2.1199723039308473,1.0959438918860072,2.8997489171799544,2.627941240831223,2.786862376374626
1,-2.1769504120916494e-05,0.008873911618597852,0.5473531542785102,0.6797392015121926,0.8082070612156713,1.2130007864035384,1.1603046945054312,2.138466899687078,2.1351942295084925,2.2685412757125745
2,-2.170355271768898e-05,0.038458345030990326,0.04251633343740535,0.25361486626020224,0.5583882603614367,0.2435927756072071,0.8655177793758464,0.8373209324630946,-0.1302663968160626,1.8801173983434372
3,-2.1770929370612535e-05,0.008873911755289177,-2.645519254107498e-05,-0.030353238965693974,-0.014167689887239876,0.26740689098938664,0.0016820620952341762,0.29121110763874924,0.16541953247599545,0.8953306373264396
4,-2.177092346933307e-05,-3.47054752631859e-05,-2.495077301012394e-05,-0.04406918798105519,-3.709639740767656e-05,-4.612190743036315e-05,-4.1961661452181304e-05,0.0036005803462205443,-0.11118883159198961,0.023555493334255884
5,-2.1770898650741444e-05,0.008873911667253376,0.012341846861790184,-0.030448450377654313,-3.708324305012889e-05,-4.6118240348724804e-05,-4.195037758212075e-05,0.014079776482635808,-0.1329000916473792,0.05284047981931328
6,-2.1770905592743972e-05,-3.470772840574732e-05,-2.645864070793813e-05,-0.030448450932597293,-3.7094135277027096e-05,-4.58975080685764e-05,-3.982999445248381e-05,-0.0014462142868453542,0.13235599365095352,0.2845006371715324
7,-2.1770906673435064e-05,-3.470635274749334e-05,0.012341846790313027,-0.030448446272447027,-3.644481126280352e-05,-4.6122278982235754e-05,-0.008111696701065266,0.010684129756200283,-0.132902050235348,-0.011361065203081777
8,-2.177068215036826e-05,0.008873911761652309,0.012341846779740373,-0.030448445224206755,-0.010576465228463727,-4.611635490006649e-05,-4.1945953395461366e-05,0.0295212379366441,0.13273582601383258,-0.00011888154594708045
9,-2.1770934757192606e-05,0.008873911708182636,0.012341846942905632,-0.030448450817524675,-3.666619524339554e-05,-4.61202688596396e-05,-4.1961419163277086e-05,-0.00164394704666726,-0.13290538818009012,0.00021107209462833953
